year,age,sex,college,trantime,incwage_cpiu_2022
2000,71,Female,FALSE,10,0
2000,36,Male,FALSE,20,84970.84160092917
1990,30,Female,TRUE,10,38073.59206582052
2014,46,Male,FALSE,45,0
1990,46,Male,FALSE,15,32642.50613878436
2019,59,Male,FALSE,10,51570.91696869873
1990,43,Female,FALSE,10,15677.361438867274
2022,47,Male,TRUE,20,110000
2000,52,Male,FALSE,15,33988.336640371665
2014,27,Male,FALSE,20,37713.774841757666
2019,27,Female,FALSE,30,21121.69860888686
2009,58,Male,FALSE,35,40914.29701069141
2014,43,Male,FALSE,35,216333.7681036971
2009,30,Female,FALSE,30,10193.115195263586
2009,34,Male,TRUE,5,113200.31315928063
2000,53,Female,FALSE,10,83271.42476891058
2022,23,Male,TRUE,20,15000
1990,57,Male,TRUE,20,47032.084316601824
2009,25,Female,TRUE,45,50795.09973877338
2000,25,Male,FALSE,50,56080.75545661325
2022,28,Female,TRUE,30,0
2019,48,Male,TRUE,30,39394.43456468103
2022,34,Female,TRUE,30,45000
1990,59,Male,FALSE,20,94064.16863320365
2022,50,Male,FALSE,40,50000
1990,44,Male,TRUE,20,38073.59206582052
2009,38,Male,TRUE,45,89899.62101169187
2022,52,Male,FALSE,15,60000
2014,44,Male,FALSE,15,71652.21638186567
2009,43,Female,FALSE,60,52782.17076359263
2019,32,Female,FALSE,5,2330.4491609870292
2014,20,Female,FALSE,20,6718.708740820536
2014,41,Male,FALSE,30,2514.416481845257
2014,47,Female,FALSE,30,5810.1069147850085
2000,33,Female,FALSE,30,53701.57189178724
2009,65,Female,FALSE,10,32963.28529161371
1990,46,Male,TRUE,20,156773.61438867275
2022,26,Male,FALSE,2,45000
2009,50,Male,TRUE,15,116103.86443713936
2000,45,Female,TRUE,20,44184.83763248317
2009,22,Male,FALSE,30,14512.301149692243
1990,23,Female,FALSE,15,6718.869188085974
2000,33,Female,TRUE,20,115560.34457726368
2009,27,Male,TRUE,15,54362.82643810567
2000,48,Male,TRUE,15,51492.330010163074
2009,40,Female,FALSE,30,42338.11454666347
1990,66,Female,FALSE,15,15677.361438867274
2009,46,Male,FALSE,10,40772.460781054346
2014,24,Male,TRUE,15,0
2009,31,Female,TRUE,60,8467.895671312765
2014,42,Female,FALSE,45,62128.585813460624
1990,44,Male,FALSE,5,96303.79169589897
2000,60,Female,FALSE,20,21582.593766636008
2009,36,Male,FALSE,10,74916.80544637667
2009,18,Female,FALSE,5,9879.438918181619
1990,36,Female,TRUE,5,34882.129201479685
1990,26,Female,FALSE,10,35833.969003125196
2022,43,Male,FALSE,15,70000
2000,31,Female,FALSE,20,20393.00198
2019,46,Male,TRUE,40,97554.93690656361
2019,24,Male,FALSE,12,59688.57190471052
2022,36,Female,FALSE,25,23500
2014,68,Male,FALSE,20,31446.276531553412
2000,42,Male,FALSE,35,71375.50694
2022,37,Male,FALSE,15,0
1990,43,Male,FALSE,15,64949.06881816442
1990,20,Female,FALSE,5,6270.944576
2019,29,Male,TRUE,35,74013.50866785034
2019,29,Female,FALSE,16,37429.119628819186
2019,51,Male,TRUE,60,103015.9256
2014,44,Male,FALSE,35,51030.04541326067
2019,24,Male,TRUE,30,34961.315900386944
2019,23,Male,TRUE,45,12194.796346343719
2019,39,Female,FALSE,30,58268.09675304799
2009,56,Male,TRUE,35,141127.04848887824
2014,42,Female,FALSE,25,51030.04541326067
2000,36,Male,TRUE,30,19883.176934617426
2019,28,Female,TRUE,45,46614.70632671747
1990,61,Male,FALSE,2,0
2009,51,Male,TRUE,5,104883.80038690742
2009,47,Male,FALSE,40,67194.91379055886
2014,43,Male,TRUE,30,669231.6021111885
2019,50,Male,FALSE,30,52652.58418732974
2022,22,Female,FALSE,12,12300
2022,24,Female,FALSE,20,32000
1990,29,Female,FALSE,10,0
1990,30,Female,FALSE,5,22396.23062695325
2000,34,Male,TRUE,30,56080.75545661325
2019,32,Female,TRUE,50,85226.21985696082
2019,51,Male,TRUE,10,117340.86234704583
2009,50,Female,FALSE,45,18879.220450633373
2019,39,Female,FALSE,15,54913.21144319879
2019,39,Male,FALSE,15,79050.98742890335
1990,66,Male,FALSE,10,11646.03992601569
2000,38,Female,FALSE,30,16994.168320185832
2014,69,Female,TRUE,20,8466.685587098409
2009,24,Male,FALSE,20,21473.186881111207
1990,37,Female,TRUE,5,6270.944576
2009,22,Female,FALSE,40,29966.99494053074
2009,43,Male,FALSE,45,83907.04030952594
2022,48,Female,TRUE,45,210000
2019,69,Female,FALSE,10,32114.64249008501
2000,37,Male,FALSE,15,84970.84160092917
2000,46,Female,TRUE,15,59479.58912065042
2014,29,Female,FALSE,29,46975.332502517085
2019,41,Male,TRUE,36,114462.13953767334
1990,51,Male,FALSE,15,78386.80719433638
2009,28,Male,FALSE,30,38313.51153071179
2009,61,Male,TRUE,10,8091.484138814404
2009,29,Male,FALSE,5,7637.3354419957295
1990,59,Male,TRUE,15,416831.9255596658
2014,50,Male,FALSE,40,60473.32344
2019,40,Male,FALSE,15,6992.492104356465
1990,46,Female,FALSE,15,38073.59206582052
2019,51,Male,FALSE,5,73166.48883527155
2014,28,Female,FALSE,5,19136.26702997275
2014,68,Female,TRUE,15,12094.911926437559
2014,33,Female,TRUE,45,121196.35785649408
2009,32,Female,FALSE,10,6385.357953468572
2019,32,Female,FALSE,40,14324.93676313982
2019,50,Female,TRUE,20,88338.44543099016
2000,42,Female,FALSE,20,74434.45724241395
2009,21,Female,FALSE,20,14112.704848887823
2014,64,Male,TRUE,8,45927.04087
2019,43,Female,FALSE,20,114462.13953767334
2014,26,Male,TRUE,20,87998.39589978103
2000,60,Female,FALSE,10,32288.919808353083
2000,29,Female,FALSE,20,53191.74684218166
2014,56,Female,TRUE,5,105523.90350210168
2019,66,Male,FALSE,60,0
2022,47,Female,TRUE,40,56000
2019,22,Female,FALSE,15,6176.3770494528535
2022,47,Male,FALSE,30,0
2000,43,Female,FALSE,30,59479.58912065042
2014,25,Female,FALSE,30,33169.529518619434
2022,61,Male,TRUE,5,120000
2019,23,Male,FALSE,90,10488.16584583701
2022,52,Male,FALSE,30,50000
2014,46,Male,FALSE,125,0
2019,62,Male,FALSE,20,35812.91421854724
2000,53,Male,TRUE,5,105363.84358515216
2014,35,Male,FALSE,40,61229.87353110984
2019,54,Female,TRUE,10,209978.5057
2009,32,Female,TRUE,5,31753.58591
1990,37,Male,TRUE,15,13437.738376171948
2019,31,Male,FALSE,30,104882.80307976546
2014,49,Female,TRUE,45,88026.82833787466
2014,29,Male,TRUE,80,159468.89191643958
2014,23,Female,FALSE,5,20412.018165304267
2019,32,Female,FALSE,30,0
2000,60,Female,FALSE,90,56080.75545661325
2014,24,Male,FALSE,20,13474.503270458848
2014,64,Female,FALSE,10,2687.4834963282146
2014,44,Male,FALSE,60,40314.72483
1990,37,Male,FALSE,20,12317.926844824287
2000,39,Male,TRUE,15,117259.76140928225
2014,17,Male,FALSE,5,4944.771842
2022,54,Male,TRUE,20,45000
2014,45,Female,FALSE,15,3908.842141393659
2022,32,Male,FALSE,45,45000
2019,58,Male,FALSE,5,82922.09698806745
2019,28,Female,TRUE,80,30879.596004473515
1990,42,Female,FALSE,20,57759.87878691243
1990,40,Female,FALSE,10,14557.549907519611
2019,23,Female,FALSE,20,34584.73546
2014,47,Male,FALSE,20,58884.815484865765
2019,72,Female,FALSE,10,10416.054697928275
1990,33,Male,FALSE,20,55990.57656738312
2019,58,Female,FALSE,35,0
2014,61,Male,TRUE,40,59337.262108442636
2019,24,Female,FALSE,20,34338.64186130201
2000,50,Female,FALSE,5,57780.17228863184
2022,42,Male,FALSE,20,40000
2019,24,Female,TRUE,10,23306.780852661046
2019,57,Female,FALSE,15,80482.90879451964
1990,21,Female,FALSE,20,50145.160373748324
2014,30,Male,FALSE,25,19779.08736948088
2022,25,Female,FALSE,15,28000
2000,16,Male,FALSE,30,0
2009,49,Male,TRUE,35,178509.0778576466
2009,19,Female,FALSE,35,14112.704848887823
2009,33,Male,FALSE,20,38054.38764964408
2014,44,Male,FALSE,15,44294.02997099184
2009,26,Male,FALSE,20,14320.003953741993
2014,34,Male,TRUE,25,62856.703467249645
2019,52,Male,FALSE,5,95501.48612325775
1990,43,Male,FALSE,40,115862.41990241724
2000,49,Female,FALSE,20,22092.418816241585
1990,51,Male,FALSE,15,44792.46125
2009,40,Male,TRUE,25,50795.09973877338
2009,47,Male,FALSE,60,29025.96610928484
2019,57,Female,TRUE,30,35812.91421854724
2000,33,Female,FALSE,45,50982.504960557504
2000,22,Female,FALSE,20,16994.168320185832
2000,22,Male,FALSE,10,11895.917824130083
2022,23,Male,FALSE,15,14000
2000,28,Female,FALSE,45,56080.75545661325
2009,62,Male,FALSE,30,63876.76430299178
2009,50,Female,FALSE,90,87499.31558706464
2000,40,Female,FALSE,25,40786.00397
1990,40,Male,FALSE,5,58230.199630078445
2014,34,Male,TRUE,45,86533.50724147884
2000,26,Female,FALSE,65,24301.660697865744
2000,32,Male,TRUE,45,130855.09606543092
2019,48,Female,FALSE,20,71639.56389383899
1990,33,Male,FALSE,5,51345.59833535302
2000,53,Female,FALSE,15,91768.50892900351
2000,28,Male,FALSE,45,14105.159705754242
2019,40,Female,TRUE,10,168977.02273528103
2019,34,Male,TRUE,45,71625.82843709447
2009,21,Male,FALSE,15,5455.239601425521
2022,17,Male,FALSE,2,7500
2019,37,Male,FALSE,20,29843.71364165757
2019,34,Male,FALSE,90,17946.518858111805
2022,41,Female,FALSE,15,25000
2019,59,Female,FALSE,22,21950.40449913962
1990,48,Male,FALSE,30,40761.13974105491
2022,62,Male,FALSE,40,100000
2000,37,Female,FALSE,10,47583.67129652033
2000,49,Male,FALSE,15,16994.168320185832
1990,35,Female,FALSE,15,36729.81822820333
2022,28,Female,TRUE,70,72000
2009,26,Male,TRUE,25,56936.33572007816
2009,36,Female,FALSE,90,8990.234863149259
2014,60,Female,TRUE,5,31267.028552267493
2022,48,Male,TRUE,20,21100
2014,25,Male,FALSE,30,32568.739739771452
2014,49,Male,FALSE,15,45596.97735145639
2022,40,Female,TRUE,30,225000
2019,58,Male,FALSE,30,11653.390426330523
2019,51,Female,TRUE,15,236365.46276669085
1990,37,Female,FALSE,15,49271.70737929715
1990,26,Male,TRUE,7,17916.984501562598
2022,54,Male,FALSE,5,51000
2000,17,Female,FALSE,167,8497.084160092916
2009,20,Male,FALSE,5,58051.93221856968
2022,57,Female,TRUE,10,32000
2000,47,Female,TRUE,10,33988.336640371665
2000,27,Female,FALSE,15,8497.084160092916
2022,72,Female,TRUE,20,98000
2000,48,Male,FALSE,15,283802.6109471034
2014,30,Female,TRUE,10,26877.30734920333
2000,19,Female,FALSE,20,50982.504960557504
2000,33,Male,FALSE,5,62878.42278468759
2022,71,Female,TRUE,25,10000
1990,47,Female,FALSE,10,55990.57656738312
2019,56,Male,FALSE,15,62076.252135466384
2014,31,Male,FALSE,20,37085.78881777665
1990,39,Male,FALSE,20,28667.17520250016
2014,55,Male,TRUE,7,53753.37850544607
2009,39,Male,FALSE,40,45824.01265197438
1990,18,Male,FALSE,1,11198.115313476625
1990,28,Male,TRUE,15,100783.03782128962
2019,45,Female,FALSE,10,35812.91421854724
2019,60,Male,TRUE,25,119377.14380942105
2000,45,Female,TRUE,20,129155.67923341233
2022,58,Male,FALSE,5,30000
2009,24,Female,TRUE,5,28468.16786003908
2022,35,Male,FALSE,5,51000
2009,40,Male,TRUE,45,261232.3311736632
1990,47,Male,FALSE,15,57249.244728617894
2000,36,Female,FALSE,20,3398.8336640371667
1990,53,Female,FALSE,30,2553.170291
2009,35,Male,FALSE,10,23973.050428464452
2022,56,Male,TRUE,10,220000
2000,39,Male,TRUE,75,50982.504960557504
2022,35,Male,FALSE,24,100000
2014,48,Male,FALSE,45,47034.669764625534
2009,35,Female,FALSE,10,32731.437608553126
2014,39,Male,FALSE,30,2040.9545779383081
2009,20,Female,FALSE,10,7491.407782657597
2022,67,Male,FALSE,20,18000
2022,28,Male,FALSE,7,50000
1990,43,Male,FALSE,60,33594.34594042987
2019,55,Male,FALSE,30,4877.231765700261
1990,44,Female,FALSE,20,44873.08768416353
2022,40,Male,FALSE,15,114000
2022,29,Female,TRUE,15,50000
1990,16,Male,FALSE,15,6615.846527201989
2009,41,Male,FALSE,30,19882.984537295666
2022,45,Female,FALSE,45,22700
2019,25,Female,FALSE,60,3291.9311331034855
1990,51,Female,FALSE,15,17916.984501562598
2009,25,Male,FALSE,10,47733.346512473305
2009,43,Male,FALSE,10,42338.11454666347
2019,31,Female,TRUE,60,185275.28678405035
2019,32,Female,TRUE,12,64094.21965551557
2014,32,Female,TRUE,15,14782.395422765772
2009,24,Female,FALSE,20,15964.758693571786
2014,48,Male,FALSE,5,79199.17440628321
2014,32,Female,TRUE,15,61236.0545
2014,45,Male,TRUE,5,48478.543142597635
2019,35,Female,FALSE,30,58268.09675304799
2000,41,Female,FALSE,23,22092.418816241585
2022,39,Female,FALSE,15,6000
2014,58,Male,TRUE,40,39083.47664209422
2022,22,Female,FALSE,30,13000
2009,35,Female,FALSE,20,35281.76212221956
2000,31,Female,TRUE,75,0
2022,60,Female,FALSE,20,140000
2014,55,Male,TRUE,10,514127.70753860124
2022,17,Male,FALSE,20,12300
2009,41,Male,TRUE,30,0
2014,58,Female,FALSE,25,25142.928625491975
1990,43,Male,FALSE,7,44792.46125
2009,18,Female,FALSE,10,3483.1704855101952
2022,26,Female,FALSE,17,60000
2019,71,Female,FALSE,40,57102.87217255448
2022,58,Male,FALSE,5,30000
2014,47,Female,FALSE,23,19351.364605115854
2019,38,Male,TRUE,144,95501.48612325775
1990,50,Male,TRUE,30,66377.94833216404
2009,69,Female,TRUE,12,9314.821619434077
2000,41,Male,FALSE,35,122358.0119
2022,40,Female,FALSE,40,15400
2009,46,Female,FALSE,20,83264.68584645809
2009,29,Male,FALSE,45,79821.06584805822
2000,40,Female,FALSE,10,38236.87872041813
2000,29,Male,TRUE,50,54381.33862459467
2019,23,Female,FALSE,15,23875.657686163282
2019,63,Female,FALSE,20,80123.49767637135
2022,62,Female,FALSE,18,24000
2022,36,Female,TRUE,20,50000
2014,35,Male,FALSE,60,2687.4834963282146
2022,64,Male,FALSE,35,60000
1990,57,Male,TRUE,25,4680.812201033229
1990,22,Female,FALSE,5,8286.605331972702
2019,24,Female,FALSE,10,0
1990,41,Female,FALSE,10,40313.21512851585
2000,46,Male,TRUE,20,45884.254464501755
2000,57,Male,FALSE,40,64577.839616706166
2022,25,Male,FALSE,15,45000
2009,29,Female,TRUE,5,22475.587157873146
2009,25,Female,FALSE,15,12232.010996296374
2009,52,Male,FALSE,10,23220.22736346773
2014,21,Male,FALSE,25,20412.018165304267
2019,51,Female,TRUE,20,75748.75470324147
1990,43,Male,FALSE,30,44792.46125
2014,27,Male,TRUE,10,40314.72483
2014,48,Male,FALSE,15,96404.50803
2000,44,Male,FALSE,15,67976.67328074333
2009,47,Female,TRUE,15,39184.98605703952
2019,54,Female,TRUE,25,80123.49767637135
1990,18,Female,FALSE,15,18799.395988264558
2022,77,Female,FALSE,15,50000
1990,71,Male,FALSE,1,44792.46125
2000,37,Male,FALSE,45,0
2000,29,Male,FALSE,30,73414.80714320281
2000,55,Female,TRUE,10,166542.84953782117
2019,42,Female,FALSE,20,25288.12048805817
2000,38,Female,TRUE,20,90069.09209698492
2009,65,Female,FALSE,20,92739.07322423386
2014,68,Male,TRUE,15,90512.81238162628
1990,32,Male,TRUE,45,82866.05331972703
2022,27,Female,TRUE,20,35000
1990,49,Female,FALSE,15,34938.11977804707
2009,50,Male,FALSE,2,67953.1921
2000,25,Female,FALSE,5,25491.252480278752
2000,37,Male,TRUE,23,40786.00397
2019,49,Male,FALSE,20,20603.185116781202
2009,42,Male,FALSE,20,97392.39260424982
2019,42,Female,TRUE,30,43572.30265780611
2019,30,Male,TRUE,3,51331.69109706499
2022,33,Female,FALSE,25,36000
2019,23,Male,TRUE,30,34584.73546
2014,61,Female,FALSE,40,78165.71709122784
2022,36,Male,FALSE,30,30000
2019,67,Female,FALSE,10,28615.534884418335
2000,39,Female,FALSE,10,25491.252480278752
2000,29,Male,FALSE,10,34328.22000677539
2009,22,Male,FALSE,15,31258.522916168236
1990,60,Female,FALSE,6,42552.83819121117
2009,20,Male,FALSE,20,27180.731314102657
2000,41,Female,FALSE,10,6797.667328074333
2014,19,Male,FALSE,8,2605.894760929106
2022,71,Male,FALSE,25,60000
2000,44,Male,FALSE,60,103664.4267531336
2000,34,Female,TRUE,15,22092.418816241585
2009,54,Male,FALSE,40,95466.69302494661
2009,57,Male,FALSE,5,119597.94540185241
2014,54,Male,TRUE,70,150855.09936703066
2019,26,Female,FALSE,5,26803.599215536968
2019,36,Male,FALSE,40,27437.719468575677
2014,28,Female,TRUE,10,80456.38264720584
2014,57,Female,FALSE,30,19541.73832104711
1990,30,Male,FALSE,15,17916.984501562598
2019,47,Female,FALSE,60,30485.84624446392
2000,75,Female,FALSE,20,2719.0669312297337
1990,23,Male,TRUE,25,0
2022,56,Male,FALSE,65,59000
2014,50,Male,FALSE,25,88693.13634363405
2014,47,Female,TRUE,50,188137.44286554152
2009,39,Male,TRUE,40,136380.99
2019,40,Male,FALSE,30,109749.73325290733
2000,58,Female,TRUE,25,108762.67724918934
2022,21,Male,FALSE,10,28900
1990,42,Male,FALSE,15,38857.46013776389
1990,28,Male,FALSE,15,57764.35803303782
2014,25,Female,FALSE,20,97707.45541227495
1990,48,Female,FALSE,15,0
2014,49,Female,FALSE,10,26055.23903040928
2019,41,Female,TRUE,20,286.1553488441834
2000,49,Male,FALSE,15,77493.40754
2022,67,Male,FALSE,30,50000
2014,64,Female,TRUE,40,0
2019,56,Male,FALSE,10,22892.427907534668
1990,23,Male,FALSE,45,40313.21512851585
2019,46,Female,FALSE,12,52436.25074360354
2022,71,Female,TRUE,20,50000
2019,28,Male,FALSE,15,25638.374635043452
2000,51,Male,FALSE,2,57780.17228863184
2014,79,Male,FALSE,5,17306.70144829577
2009,24,Male,FALSE,10,20386.230390527173
2000,23,Female,FALSE,30,24471.60238
2000,39,Male,FALSE,20,0
1990,54,Male,FALSE,21,73907.56106894572
2000,34,Male,FALSE,50,67976.67328074333
1990,33,Female,FALSE,30,105262.28394668027
2019,57,Male,FALSE,20,59688.57190471052
2009,33,Female,TRUE,15,84676.22909332694
2014,39,Female,TRUE,45,0
2000,44,Male,FALSE,10,40786.00397
2019,58,Male,FALSE,10,0
2022,47,Female,TRUE,33,50000
2014,44,Female,FALSE,30,12361.92960592555
2009,59,Female,FALSE,10,36282.79858908114
2000,39,Male,FALSE,25,144450.43072157959
2022,28,Female,FALSE,5,50000
2009,55,Female,FALSE,20,62930.280232144454
2014,37,Female,FALSE,5,18856.887420878833
2000,68,Male,FALSE,20,21072.768717030434
1990,32,Male,FALSE,90,69428.31494355507
2022,46,Male,TRUE,45,118000
2014,64,Male,TRUE,5,7016.631244323342
2014,44,Male,FALSE,40,66339.05903723887
2014,60,Female,FALSE,30,98895.43685
2022,39,Female,FALSE,15,32000
2022,42,Male,TRUE,15,120000
2014,51,Female,FALSE,15,24239.271571298817
2022,29,Male,FALSE,30,12000
2019,37,Male,FALSE,30,33425.23398779137
2000,40,Male,TRUE,10,0
2014,62,Female,FALSE,15,19779.08736948088
2019,55,Male,FALSE,5,8522.850909975157
2000,36,Male,FALSE,20,23791.835648260167
2009,24,Male,FALSE,7,17980.469726298517
2000,24,Female,TRUE,60,49283.08812853892
2019,35,Male,TRUE,20,298441.7149021572
2019,42,Male,TRUE,60,130520.03309341354
2014,33,Female,TRUE,15,25960.052172443655
1990,19,Female,FALSE,1,29115.099815039222
2014,24,Female,TRUE,35,23247.844816903587
2019,21,Female,FALSE,25,8356.880807645532
2014,22,Male,FALSE,10,11867.452421688527
2014,51,Female,FALSE,20,67614.81017257039
2022,42,Male,FALSE,30,4000
2019,19,Female,FALSE,20,19811.107111180503
2000,23,Male,FALSE,15,56080.75545661325
1990,52,Female,TRUE,20,85105.67638242235
1990,54,Male,FALSE,40,31354.722877734548
1990,56,Male,TRUE,45,78386.80719433638
2022,60,Male,FALSE,30,35000
2014,57,Female,TRUE,20,76599.46061015708
2019,22,Female,FALSE,20,28615.534884418335
2000,26,Male,FALSE,40,30589.50298
2014,24,Female,TRUE,40,14981.422489421173
2000,39,Male,FALSE,10,125756.84556937517
1990,40,Male,FALSE,12,100783.03782128962
2014,29,Male,TRUE,10,89302.57947320618
2009,28,Male,FALSE,1,68190.49502
2022,39,Male,TRUE,45,687000
2014,21,Male,FALSE,5,4944.771842
2022,42,Male,FALSE,10,52000
1990,24,Female,TRUE,30,62619.86083296128
2019,49,Male,FALSE,10,0
2022,47,Male,FALSE,12,100000
2022,53,Male,FALSE,15,50000
1990,51,Male,FALSE,10,0
2000,23,Male,FALSE,15,49622.971494942634
2014,57,Male,TRUE,14,65138.71567
1990,16,Female,FALSE,15,1343.7738376171949
2014,43,Male,FALSE,25,87998.39589978103
2022,58,Female,TRUE,45,150000
2019,52,Male,FALSE,15,167127.31456035224
2009,46,Female,FALSE,15,29898.804445512924
2019,27,Male,FALSE,160,6097.3981731718595
2009,25,Female,TRUE,10,141127.04848887824
2000,35,Female,FALSE,10,12235.80119
2014,47,Female,FALSE,25,46262.049164255186
2000,51,Female,FALSE,10,34158.278323573526
2014,58,Female,FALSE,25,93799.84946384188
2000,52,Female,FALSE,3,10196.50099
2022,67,Male,FALSE,30,35000
2014,24,Male,FALSE,8,15085.262698110948
1990,62,Female,FALSE,5,6909.237148415077
2009,57,Female,FALSE,40,24871.801152799308
2000,30,Female,FALSE,12,47583.67129652033
2014,59,Male,FALSE,10,46093.92692
2019,33,Female,FALSE,45,29843.71364165757
2000,19,Male,FALSE,35,16994.168320185832
2000,53,Female,TRUE,50,57780.17228863184
2009,42,Male,FALSE,176,57280.01581496797
2014,38,Male,FALSE,6,5241.458152912433
2000,64,Female,FALSE,7,39256.528819629275
2014,29,Male,TRUE,45,43003.44452013321
2022,43,Male,FALSE,20,52000
2014,56,Female,FALSE,10,65518.226911405414
2009,44,Female,FALSE,4,164817.7902679689
1990,56,Female,FALSE,5,38783.55257669494
2000,51,Male,TRUE,20,69166.26506315634
1990,27,Female,FALSE,5,12541.88915109382
2019,43,Female,TRUE,15,164277.20728586416
2019,21,Female,FALSE,20,5013.4417117500925
2022,49,Male,FALSE,75,18700
2000,35,Male,FALSE,20,31099.328025940074
2019,66,Male,TRUE,35,185275.28678405035
2019,33,Male,FALSE,30,40061.748838185675
2019,60,Male,FALSE,30,78788.86912936206
1990,57,Female,FALSE,30,22396.23062695325
